id,name,danceability,acousticness,liveness,loudness,speechiness,tempo,key,time_signature,label,language
4eE8jvNGHg7NXYFPt6REdW,Yerrakoka Pacha Raika,0.655,0.277,0.107,0.834514407,0.312,79.981,11.0,4.0,Angry,telugu
3M0MqIhNWm1wEJIKVguIhm,Thirumalavasa (Instrumental),0.705,0.0357,0.0879,0.780882215,0.0343,142.946,1.0,4.0,Sad,telugu
2yskyMhi0CAbonQZPcwr2u,Jaishambo,0.527,0.143,0.0775,0.852964131,0.452,188.963,7.0,3.0,Romantic,telugu
2CG69zXIhNY6RV4fMFU5EQ,Egire Chilakamma,0.849,0.309,0.29,0.832235507,0.186,134.966,7.0,4.0,Sad,telugu
6DAymKgsGcDlrHZ92JlReA,Bangaram,0.705,0.124,0.0569,0.86591952,0.115,77.473,1.0,4.0,Angry,telugu
2WVgxRIDnR7u54vkKBhmdh,Maro Masthi Maro,0.622,0.131,0.33,0.868885212,0.21,148.017,0.0,4.0,Sad,telugu
2mMUWsIcOBxZCt7H75xKGT,Bangaram - Remix,0.569,0.135,0.177,0.81269316,0.216,169.69,7.0,4.0,Romantic,telugu
2Lq4YzC2o3KasO28n5mB4R,Chedugugante Bayyam,0.572,0.599,0.121,0.884899947,0.393,79.621,2.0,4.0,Angry,telugu
2BxogT8rpVdFr32JBetHss,Ede Naa Palletooru,0.567,0.264,0.37,0.800549433,0.258,88.716,6.0,4.0,Angry,telugu
3HEyD4qSLZ8giJZZlLmkZl,Kuda Kuda Roaddulo,0.685,0.339,0.116,0.833172041,0.213,92.006,9.0,4.0,Happy,telugu
3AJ0CGXUZztKTZsapKBDjH,Oh Oh Cheliya,0.767,0.16,0.257,0.823119908,0.107,115.019,4.0,4.0,Surprised,telugu
4qwpOOfjfZQpweARnM6fjx,Okate Jananam,0.813,0.272,0.163,0.800081166,0.114,92.989,7.0,4.0,Happy,telugu
1bBUHVxKQFh204WT4SdGFb,Cheneta Chirakatti,0.792,0.319,0.234,0.849498954,0.158,108.036,0.0,4.0,Happy,telugu
361UZtZZZXQQwEir0CNJiH,Ningi Needera,0.522,0.216,0.43,0.73455499,0.0394,180.017,5.0,4.0,Romantic,telugu
6hZwkr8YjJzhWFGaJtWCUO,Mila Mila,0.742,0.739,0.124,0.668779072,0.0353,125.004,4.0,4.0,Surprised,telugu
05Z0zaOVhNWU4F4PGSpZjU,Chalthi Ka Naam Gaadi,0.794,0.191,0.0692,0.810507914,0.104,120.04,4.0,4.0,Surprised,telugu
2UuYBBcQHFbhFwSmQZEfH2,Evari Roopo,0.913,0.479,0.0788,0.703368401,0.0467,110.004,2.0,1.0,Happy,telugu
53UDFl6eE6YcvArlMW0Frp,Vareva Ore Maccha,0.829,0.257,0.0721,0.76558549,0.154,140.976,8.0,4.0,Sad,telugu
07DyHxKRigb7Zes4aAM1Tv,Dol Dolre,0.794,0.311,0.0663,0.711110417,0.0495,140.002,10.0,4.0,Sad,telugu
63sALaQj9MALQ0ZDITOVbA,Bhale Manchi Roju,0.687,0.793,0.178,0.708644211,0.048,109.866,4.0,4.0,Happy,telugu
72ykexpzziF1jKbXX906du,Adollaki Amada Dhooram,0.834,0.371,0.0634,0.804420441,0.171,95.038,10.0,4.0,Happy,telugu
6M76O1WQpDCrRK0F1q6CCs,Set Avuthundhaa Pairu,0.656,0.0226,0.605,0.74722942,0.0385,97.056,1.0,4.0,Happy,telugu
4LPvHOIUDlV7Bl70XJfnj0,Sofia,0.503,0.473,0.0823,0.753254456,0.102,173.811,5.0,4.0,Romantic,telugu
0Atua2MSNHPhD5FL36q50M,Never End Story,0.821,0.219,0.0969,0.77953985,0.0753,91.963,5.0,4.0,Happy,telugu
3xUMHFvU4tUqr32dnGX2vN,Bava Rava,0.75,0.0712,0.667,0.806387163,0.15,95.07,10.0,4.0,Happy,telugu
283COx2SHV0CW86RQN69nE,Anathi Nivvu,0.434,0.201,0.607,0.755377267,0.0448,139.621,4.0,4.0,Sad,telugu
5hezUDjZgC7RYinNYVxpDV,Romeo Juliet,0.856,0.105,0.254,0.764711391,0.0646,130.035,7.0,4.0,Surprised,telugu
77Xo1RZcUjsHHPBh1p4Km8,Nethone Kalisi,0.785,0.154,0.0891,0.816845128,0.124,97.043,10.0,4.0,Happy,telugu
5PkTo3LCJlPmlX6DqErPT7,Panchadara Yedarilo,0.795,0.137,0.0877,0.8388849,0.229,102.025,4.0,4.0,Happy,telugu
67yG5axXi9ypxbP3cGtMaL,Manasulo Nuvvena,0.652,0.624,0.127,0.857927762,0.13,95.735,2.0,4.0,Happy,telugu
1eb0TaTZciLMdV9aPTuDSh,Chota Chota,0.79,0.211,0.0292,0.862173384,0.102,137.951,1.0,4.0,Sad,telugu
7AcuVBuVQWMawnM7VKMFHF,Pasandhynavela,0.869,0.397,0.0496,0.844566541,0.189,134.014,1.0,4.0,Sad,telugu
3XfAz6UwxcXy6rKjCdtSQh,Dongalni Dochukora,0.831,0.161,0.111,0.777354603,0.0409,117.01,1.0,4.0,Surprised,telugu
2QGVPnShXEBBKvsBNc5kD4,Edo Mayalle Inade,0.756,0.28,0.107,0.776917554,0.033,122.967,0.0,4.0,Surprised,telugu
043r9ZoqyTVEVSeyDleVbr,Petromax Lightingu,0.916,0.0567,0.0746,0.80757344,0.0974,129.992,0.0,4.0,Surprised,telugu
4V2xJ5TC0JTTXmZ7H1x1Px,Alijadalu Chaligilulu,0.563,0.572,0.0561,0.710829457,0.0463,178.996,9.0,3.0,Romantic,telugu
6oBjI3OPllcW1fbhLHGsis,Chalnedo Gaadi,0.797,0.119,0.718,0.761402304,0.0924,131.121,0.0,4.0,Surprised,telugu
2C4lXna3g6SAzZBcBuOlhH,Sorry Sorry,0.828,0.114,0.404,0.741141947,0.138,128.019,5.0,4.0,Surprised,telugu
5c9mygqOAOwHZmlgKpDKjY,Maattekki Thooge,0.79,0.516,0.0729,0.663628133,0.213,127.787,0.0,4.0,Surprised,telugu
0kmEIbbAujegNwYpR0Was0,"Beast Mode (From ""Beast"")",0.601,0.00544,0.338,0.833265695,0.117,171.031,2.0,4.0,Romantic,telugu
5UZQderr33oI2YxGonIDS6,Bengal Tiger,0.752,0.369,0.431,0.853213873,0.218,98.045,10.0,4.0,Happy,telugu
1TkLQBV7sTDINVuvLLi7p6,Aasia Khantamlo,0.855,0.31,0.242,0.842880779,0.158,109.977,11.0,4.0,Happy,telugu
2PlHPw8TVj7EqGE64ylc1i,Chupulatho Deepala,0.474,0.619,0.455,0.685605469,0.0448,143.731,11.0,3.0,Sad,telugu
7MpkuRKCvv4zvBJfJdRXht,Hey Banchani,0.615,0.688,0.545,0.84756345,0.059,86.823,10.0,4.0,Angry,telugu
0FIInUyZXoehtI6Q3A845m,Bhaagamathie Theme Song,0.668,0.0341,0.123,0.773171417,0.0773,90.034,9.0,4.0,Happy,telugu
7LaQ58wuVdHDOgCbnyexBL,Mandaara,0.56,0.489,0.119,0.720506977,0.0428,86.029,3.0,4.0,Angry,telugu
7aWLbQEvdE4dzNyOvE9Bki,Bhai,0.817,0.184,0.0674,0.826023164,0.062,97.974,6.0,4.0,Happy,telugu
3suvTZuTSaMq9VIlsar4F4,Nemmadiga,0.845,0.0723,0.109,0.811101052,0.0632,116.981,5.0,4.0,Surprised,telugu
3fc339NbMKlrSHgPXUnStR,O Pilla Pilla,0.85,0.112,0.124,0.822214591,0.117,108.025,7.0,4.0,Happy,telugu
4NwIKb0mmlNsMYHBJyzvpR,Aibaaboi Nee Choopu,0.785,0.0154,0.109,0.839758999,0.19,80.159,4.0,4.0,Angry,telugu
3I3rhFY6jNpaHVxsNuRS3K,Most Wanted,0.845,0.173,0.199,0.798957325,0.164,105.034,4.0,4.0,Happy,telugu
4DfExyLoRqolm0nraQb0RM,Naruda O Naruda,0.453,0.696,0.255,0.776699029,0.0696,160.326,7.0,3.0,Romantic,telugu
4hv43MmcmZECc8ineCfHIJ,Yentha Yentha Vintha,0.508,0.501,0.39,0.755845534,0.0996,147.888,7.0,3.0,Sad,telugu
7hSetlQYhKuhpoBbmGprLF,Ghataina Prema Ghatana,0.539,0.771,0.314,0.78166266,0.0775,102.059,7.0,4.0,Happy,telugu
33jWEo6otnguZGXqioqiyP,Ambaa Shambavi,0.281,0.796,0.641,0.794461961,0.0713,92.688,1.0,4.0,Happy,telugu
0vn07408UJSWDdOkmgNFsm,Sri Thumbura Naaradha,0.358,0.25,0.592,0.774232822,0.149,98.093,1.0,4.0,Happy,telugu
0kj41Ph89qIMdG383hYDrK,Virisindhee Vasanthaganam,0.555,0.695,0.345,0.758686355,0.0474,138.23,6.0,4.0,Sad,telugu
4C1EBvY3sNjaBKXUGIFvHN,Alavaate Ledhemo,0.613,0.49,0.102,0.516779571,0.0361,128.016,0.0,4.0,Surprised,telugu
1lZ9QNaaxq4bIgaZYLeuZ4,Oh Kaadhal,0.594,0.826,0.143,0.540286579,0.029,94.956,4.0,4.0,Happy,telugu
78wPty93q3dIRkIrnnIlJE,Bhanumathi Ramakrishna,0.8,0.311,0.244,0.549558268,0.106,108.013,2.0,4.0,Happy,telugu
5WpAYQqM0vYK0ypPmMb6Xs,Tellaare lope,0.846,0.583,0.0993,0.68900821,0.0345,115.951,1.0,4.0,Surprised,telugu
1sDp7vLWGqX1MT3iyj5Usz,Bharat Ane Nenu (The Song Of Bharat),0.715,0.498,0.136,0.735678831,0.0276,119.997,9.0,4.0,Surprised,telugu
0NuKBN7J1doDIxv9NaE6JF,I Dont Know,0.813,0.258,0.0806,0.821590235,0.0826,102.011,9.0,4.0,Happy,telugu
17zaD2CJirpbZuhhnQdZCi,Vachaadayyo Saami,0.747,0.658,0.157,0.822245809,0.264,142.941,10.0,4.0,Sad,telugu
0tzAnsrxZklMfE9KeIrDKc,Ide Kalala Vunnadhe,0.852,0.392,0.151,0.843505135,0.0358,127.02,0.0,4.0,Surprised,telugu
35zYc8BISnwKhPAL3FtDk8,O Vasumathi,0.762,0.166,0.0528,0.851059845,0.0843,90.026,9.0,4.0,Happy,telugu
5lsstDSoCsN8SRh5NxwGcK,Adireti,0.842,0.104,0.201,0.533387444,0.16,87.972,1.0,4.0,Angry,telugu
5WgOsZevbmx3QCYmrJFnzf,Maya Machendra,0.838,0.0138,0.0786,0.458527144,0.202,99.987,8.0,4.0,Happy,telugu
7JlvwbMhPWGG2g6isbweCc,Teppalelli Poyaaka,0.653,0.169,0.276,0.487934318,0.113,115.082,5.0,4.0,Surprised,telugu
3YFsWxInJgwOgZ5WvfJqjL,Pachani Chilukalu,0.747,0.154,0.0376,0.459307589,0.0353,103.97,5.0,4.0,Happy,telugu
5AmRQEwX1YY65OH6nE5fkm,Telephone Dhwani La,0.802,0.00717,0.0557,0.42499922,0.0774,93.027,0.0,4.0,Happy,telugu
5NFmWDVf4GrPv1OtCFgbcI,Souraa,0.678,0.244,0.0634,0.754003684,0.093,117.006,4.0,4.0,Surprised,telugu
7lFlVriRUUdPyakZJwSQa2,Calendar Song,0.695,0.0314,0.106,0.783691818,0.0331,123.968,9.0,4.0,Surprised,telugu
4ZVecmRP7rUz7cP557oFqV,Chengaluva,0.454,0.0296,0.165,0.815752505,0.0381,139.834,2.0,4.0,Sad,telugu
55HhyyRHhSTsjMJV5ljJwW,ZagaZaga,0.747,0.0776,0.242,0.688633597,0.0883,107.995,9.0,4.0,Happy,telugu
3K1QVRFtXVnn5lrr5Uqn1Q,Come Back Indian,0.784,0.0298,0.0701,0.797333999,0.117,115.012,11.0,4.0,Surprised,telugu
4cLZtZw4Ma2hZYZTYtj3Wo,Thatha Vasthaade,0.707,0.0687,0.472,0.812349764,0.313,159.926,1.0,4.0,Romantic,telugu
6foIrsuM5qol9PthdxnuyB,Adavi Gusagusalu,0.532,0.946,0.0974,0.612462148,0.0296,158.923,2.0,3.0,Romantic,telugu
6BiLK0zV9MULmHcM7G7L2W,Bheemla Nayak Title Song,0.66,0.465,0.272,0.731027378,0.0512,138.121,4.0,4.0,Sad,telugu
6OA1wwtq4WquaFUaxxeuDs,Antha Ishtam,0.491,0.884,0.219,0.740142978,0.0516,151.687,3.0,3.0,Sad,telugu
0AGbuVpSivVZI99CJqdMpi,La La Bheemla,0.666,0.676,0.318,0.791184091,0.27,80.017,0.0,4.0,Angry,telugu
3rTsFvTYvH7m7Gd7bstf2U,Adavi Thalli Maata (Essence Of Bheemla Nayak),0.605,0.682,0.183,0.767083945,0.204,132.075,1.0,3.0,Surprised,telugu
0pJwJJVXazQanbOouX7rN6,Bheemla Back On Duty,0.774,0.335,0.17,0.683357787,0.148,94.027,2.0,4.0,Happy,telugu
2VRizRaKdhxF0sI0dR6tqN,La La Bheemla DJ Version,0.653,0.5,0.119,0.729965973,0.362,160.081,2.0,4.0,Romantic,telugu
6wa0phtIZTZcvW7Dt1HbrE,Glimpse Of Bheemla Nayak,0.55,0.459,0.397,0.855836169,0.456,79.978,0.0,1.0,Angry,telugu
0c7ytBOErAAUzfRl2ZOyIR,Kabaddi,0.849,0.246,0.329,0.753035932,0.122,110.0,8.0,4.0,Happy,telugu
5EjU0ZRJGpvfBfnAybC8tr,Naalo Parugulu,0.671,0.53,0.0681,0.704398589,0.0402,139.962,9.0,4.0,Sad,telugu
01F4Ui48BCewvxOwGSthIR,Neetho,0.472,0.687,0.118,0.643836044,0.031,149.796,4.0,4.0,Sad,telugu
0Dvt1eW22sfBcdJWtLAILd,Pada Pada,0.69,0.399,0.125,0.755002654,0.0415,150.043,2.0,4.0,Sad,telugu
30E04tCyxUh1iZRLtwWiGg,Soul Of Bheemili(Theme Music),0.627,0.26,0.147,0.77298411,0.0332,100.016,2.0,4.0,Happy,telugu
2lqvSAOwYUwfKZE9miT2ck,Jathara(Nidadholu Pilla),0.777,0.515,0.0875,0.700902195,0.0988,129.977,1.0,4.0,Surprised,telugu
6OjiOJFa51sGCyBK9qOfFo,Singles Anthem - Telugu,0.896,0.707,0.0603,0.816845128,0.0933,97.966,1.0,4.0,Happy,telugu
5reyXAeNOIusd41ojqfBBq,Sara Sari - Telugu,0.584,0.335,0.253,0.792089408,0.176,183.903,7.0,4.0,Romantic,telugu
09wtAPWUU7T0gdkmxfKNej,Hariloranga Hari,0.84,0.017,0.129,0.751724784,0.24,92.015,2.0,4.0,Happy,telugu
6LuA8mCM16CEgS4B0ey59e,Ellora Silpanni,0.792,0.0756,0.0919,0.76970624,0.0464,123.976,10.0,4.0,Surprised,telugu
1GSaroteGSJUZ60fFQhr7J,Billa - Theme Music,0.672,0.00899,0.612,0.770049636,0.0834,100.967,6.0,4.0,Happy,telugu
1VDPSuyWdGaLEudNjpTnZb,Bommali,0.888,0.0294,0.0741,0.743576936,0.0741,119.011,1.0,4.0,Surprised,telugu
1KGmw3FJNhqp0hE8LZ0QtE,Ne Pattasu,0.819,0.209,0.16,0.732962882,0.0658,101.018,10.0,4.0,Happy,telugu
0cNYqQKQ5pF4fsehBJ1TYg,My Name Is Billa,0.791,0.0117,0.0766,0.758030781,0.0725,133.01,2.0,4.0,Sad,telugu
5CXIWCfXMsVIw7Qk5cutrz,Ye Maayo Emo Teliyadhe,0.356,0.763,0.0979,0.585084132,0.0395,131.952,1.0,5.0,Surprised,telugu
2KELgCLXFTMHmDgO4LZGJO,Yevo Rangula Parichayam,0.429,0.798,0.224,0.612493366,0.0314,89.997,7.0,4.0,Happy,telugu
34V56G5BPCD9StEe6H4z3g,Neethone,0.415,0.79,0.232,0.580744857,0.0281,89.972,10.0,3.0,Happy,telugu
4EyQbyvaKseqHYI99qy3Ag,Satkarmabhista,0.622,0.181,0.288,0.729091874,0.0478,95.213,0.0,4.0,Happy,telugu
2DeFcgzWREIxoKJE5QIJzQ,Ee Jenda,0.762,0.0199,0.0649,0.765960104,0.051,120.961,2.0,4.0,Surprised,telugu
7fVjM9Qv14vaxEHQURyJ5p,Va Va Va,0.609,0.328,0.355,0.845877689,0.306,108.509,4.0,3.0,Happy,telugu
6bYktv9VXlTFbOzSsZyHW2,Lokam,0.543,0.133,0.681,0.750944339,0.461,135.372,4.0,5.0,Sad,telugu
0p8Ek0rmvsTkQDX8ND3SqZ,Pullani Pullattu,0.828,0.109,0.0483,0.783410858,0.338,76.467,7.0,4.0,Angry,telugu
2Oh3Gctahc7NnLiy598erR,Laalu Darwaja,0.767,0.189,0.109,0.804982362,0.285,76.526,7.0,4.0,Angry,telugu
2nw4DHs5OrbSuMbbbYvVfB,Body Guard,0.712,0.407,0.119,0.729404052,0.268,77.555,6.0,4.0,Angry,telugu
7t2f17dqm0XBmN40FyyBMI,Hosanna,0.679,0.648,0.0853,0.70124559,0.0456,90.99,3.0,4.0,Happy,telugu
4TL1cXgg7T2UsUS3XTA97w,O My God,0.762,0.628,0.345,0.710205101,0.091,99.001,2.0,4.0,Happy,telugu
4gpMFMFXw200xvj5qvNesy,Jiyajaley,0.531,0.796,0.0704,0.739206443,0.212,201.883,8.0,4.0,Romantic,telugu
6Yy7iu8q7cdREXiazgCBPy,Endhuko,0.626,0.683,0.0991,0.65941373,0.0553,159.938,5.0,4.0,Romantic,telugu
0I4qt6PVOlN8oRxqucgovh,Daavudi [TELUGU],0.801,0.0352,0.0508,0.74623045,0.251,143.001,7.0,4.0,Sad,telugu
7xmkMdxtGt9jEQVyQK8TP8,Gaaju Bomma,0.369,0.956,0.202,0.663472044,0.0305,159.869,2.0,3.0,Romantic,telugu
3IH2WSuWyLJ6bqH2Bk3mhf,Samayama,0.706,0.623,0.0733,0.803639996,0.0445,112.962,9.0,4.0,Surprised,telugu
6KNbgCaApDFSNDva0XfRrT,Asalelaa,0.504,0.264,0.36,0.702275778,0.0479,112.181,9.0,4.0,Surprised,telugu
4wyH79ssNezGR59geMIRdw,Ammaadi,0.544,0.57,0.121,0.728405082,0.0519,173.865,11.0,4.0,Romantic,telugu
39aI14a48tHK2W5IrzFQ8r,Enno Enno,0.357,0.892,0.121,0.655761246,0.033,149.982,2.0,5.0,Sad,telugu
4k9RLcTWZog34sIXt23Ibr,Adigaa,0.579,0.911,0.116,0.617925265,0.0286,94.044,7.0,4.0,Happy,telugu
43xyHkmftrAmEKhWl3GYIv,Idhe Idhe,0.236,0.894,0.114,0.628008616,0.0313,76.445,5.0,1.0,Angry,telugu
0HOLbMwPsOKXl6LEc35cnj,Odiyamma,0.751,0.615,0.0791,0.730465457,0.153,103.992,5.0,4.0,Happy,telugu
7EILBnZpXLryXTBbqYtKdk,Chedhu Nijam,0.304,0.512,0.11,0.761214997,0.0352,187.73,10.0,4.0,Romantic,telugu
4cjoZb33Fk1dZYrIRMg8Q6,Mirchi,0.81,0.36,0.058,0.867574064,0.165,151.97,4.0,4.0,Sad,telugu
5uaS1yV3G5fLHlGXXQCgZG,Pandagala,0.738,0.319,0.181,0.800986483,0.0496,115.003,0.0,4.0,Surprised,telugu
5kK4dyEM0r203Dl1qlJgKu,Barbie Girl,0.645,0.0709,0.114,0.855024506,0.0697,75.003,9.0,4.0,Angry,telugu
0accUS40FDGknFOcwbnDiu,Nee Choopula,0.573,0.561,0.0979,0.671120407,0.0365,167.939,9.0,1.0,Romantic,telugu
5PXmfhFNAxiqK86Xknc1HB,Darlingey,0.813,0.178,0.229,0.855711298,0.145,141.938,7.0,4.0,Sad,telugu
5Y0fbLc9DWYYwcKF5DQPiw,Ippatikinka,0.822,0.285,0.111,0.809665033,0.0424,106.0,9.0,4.0,Happy,telugu
5m1GXpMwU55oCr17bNcgyl,Jagadame,0.713,0.0502,0.199,0.801673274,0.0451,112.985,1.0,4.0,Surprised,telugu
2rDPTKSWgUbFuV1jFzPqvE,Kaanunna Kalyanam,0.5,0.67,0.358,0.590672119,0.0415,180.125,6.0,3.0,Romantic,telugu
54EJAhkEo4ERDUVQMoWdtb,Nene Aa Nene,0.337,0.404,0.117,0.677270315,0.0289,104.959,0.0,3.0,Happy,telugu
0sd5MZPkgjHzTlrrZE4XDk,Yevarini Adaganu,0.351,0.129,0.269,0.617238473,0.0786,90.603,7.0,4.0,Happy,telugu
6DH51oJbucwELZLfTYAZkT,Tharali Tharali,0.565,0.881,0.142,0.749164924,0.033,119.182,2.0,4.0,Surprised,telugu
2UZOnPQRaE4kDVvuitb473,Ninnati Theepi,0.46,0.826,0.106,0.617082384,0.0334,160.182,9.0,4.0,Romantic,telugu
1YxoeF51bofo4ODO9XQkTV,Sita Ramam Theme (Telugu),0.423,0.707,0.111,0.631567446,0.0273,95.047,7.0,1.0,Happy,telugu
5YXkLztRkO8Pkmx3q8dFVD,Shankarabharanamtho,0.602,0.0865,0.641,0.829238598,0.128,129.909,9.0,4.0,Surprised,telugu
5mS8YcDJa4koldkeBbYq2F,Run Run DSP Mix,0.774,0.0747,0.129,0.868666687,0.108,124.018,7.0,4.0,Surprised,telugu
2hkXm0CNTNcc3SwPkVgJLZ,Pareshanayya,0.727,0.0495,0.089,0.800268473,0.0533,126.003,11.0,4.0,Surprised,telugu
2QFFI5i22rkoF14Qpwwok3,Ladiyo,0.544,0.00122,0.379,0.823681828,0.0508,134.968,11.0,4.0,Sad,telugu
50pBsrhgghvQtOhyCETPsY,Ayila Ayila,0.772,0.198,0.326,0.822745294,0.0929,103.994,7.0,4.0,Happy,telugu
2OTStik7ITCNjvBH5DZX1r,Nuvvunte Naa Jathagaa - Reprise,0.523,0.493,0.0576,0.861642681,0.0328,81.003,2.0,4.0,Angry,telugu
2zF9IP6ELZAOQqRjchVYhB,Pareshanayya - Remix,0.708,0.0495,0.116,0.75646989,0.048,135.982,11.0,4.0,Sad,telugu
0fhzrHuwT5QE889zKLqtfu,"Prathi Gaadhalo (From ""Salaar Cease Fire - Telugu"")",0.396,0.474,0.0531,0.661817501,0.0743,113.02,9.0,5.0,Surprised,telugu
73M9FBckXWDJ40HJgtJD6X,Nippai Ragile,0.69,0.0166,0.228,0.725689133,0.0756,80.022,5.0,4.0,Angry,telugu
5dMyLb34f1vZjrdiSNeVcm,Adire Hrudayam,0.511,0.735,0.17,0.706209222,0.0308,127.791,2.0,3.0,Surprised,telugu
2e1wvqECeFkBzqjRCaJvjF,Rudhiram Marigi,0.41,0.666,0.317,0.710798239,0.0297,133.909,7.0,4.0,Sad,telugu
1534dhxsG3SIOryEv4S3hp,Manasuni Patti Daaram Katti - Yevare Yevare,0.849,0.51,0.128,0.727031499,0.0398,120.02,11.0,4.0,Surprised,telugu
5I6lPd9fHohSaVtp3sWanX,Pere Paruvala Jaaji - Dhinaku Dhina Da,0.876,0.291,0.052,0.786595074,0.0688,145.037,9.0,4.0,Sad,telugu
7jk88RmoyHWp5WVIy0likM,Pillaa Raa Dj Song,0.709,0.0109,0.0649,0.704710767,0.0704,123.975,9.0,4.0,Surprised,telugu
2f5gThKyfKzzMyzBZbAVB7,Pillaa Raa Song Flute Version,0.456,0.688,0.732,0.752848625,0.0378,62.086,11.0,4.0,Angry,telugu
78TQJ6QyHZNRXUNFBpNuhP,"Sooreede (From ""Salaar Cease Fire - Telugu"")",0.593,0.886,0.14,0.658040146,0.0487,139.816,1.0,1.0,Sad,telugu
6RUA84fCWd7hqtmofzU6l3,"Daavudi (From ""Devara Part 1"")",0.801,0.0352,0.0508,0.74623045,0.251,143.001,7.0,4.0,Sad,telugu
4z4ByrLCzgK0JOmTYKegbC,"Hunter Entry (From ""Vettaiyan The Hunter (Telugu)"")",0.697,0.0469,0.0919,0.818936722,0.112,95.004,1.0,4.0,Happy,telugu
5hG9ILE60KDBygb9t2LBuY,"Sooreede (From ""Salaar Cease Fire - Telugu"")",0.593,0.886,0.14,0.658040146,0.0487,139.816,1.0,1.0,Sad,telugu
4E414afc49pIq9cS2czwQx,"Prathi Gaadhalo (From ""Salaar Cease Fire - Telugu"")",0.396,0.474,0.0531,0.661817501,0.0743,113.02,9.0,5.0,Surprised,telugu
1gRNPZc3AbU1Zr6QN9JyOg,"Vinaraa (From ""Salaar Cease Fire - Telugu"")",0.511,0.365,0.109,0.688290201,0.0366,87.908,11.0,4.0,Angry,telugu
66BdqzeWuwOLoVzsX1gTAj,"Aaru Sethulunnaa (From ""Salaar Cease Fire - Telugu"")",0.316,0.726,0.0761,0.760590641,0.0348,132.242,4.0,3.0,Surprised,telugu
4ij1XxytqaGicf4zaHkNGc,"Sound of Salaar (From ""Salaar Cease Fire"")",0.265,0.148,0.0765,0.728311429,0.176,108.173,0.0,3.0,Happy,telugu
35Brbr8tsD7UZK64DZaGEG,"Salaar Cease Fire Telugu Trailer Theme (From ""Salaar Cease Fire Telugu Trailer"")",0.417,0.0638,0.091,0.659881997,0.42,83.659,8.0,3.0,Angry,telugu
6qBYxNwV6OlTdXNIoCCnkd,"Salaar - Final Punch (From ""Salaar Cease Fire - Telugu Trailer"")",0.412,0.0967,0.0822,0.737177286,0.282,110.695,1.0,3.0,Happy,telugu
3VOMlEYzEUKe7bVQZGTDDA,Bhoome Gundramga,0.914,0.0408,0.0534,0.87659601,0.0589,130.011,0.0,4.0,Surprised,telugu
5ce7FZXEZRT7rA9QdIbtBd,Telugu Bengali,0.758,0.073,0.0787,0.8721943,0.243,81.995,11.0,4.0,Angry,telugu
1DOY9OYj7CvKtXVwVHh3YH,Godava Godava,0.84,0.0821,0.0854,0.882402522,0.0825,108.0,7.0,4.0,Happy,telugu
5E68CmEBJp76VtnhpHndjK,Diwali Deepaanni,0.605,0.178,0.097,0.865576125,0.26,120.007,4.0,4.0,Surprised,telugu
4isTmcCLFAHCKnD6V0TtAX,Chinnaga Chinnaga,0.698,0.477,0.187,0.811538101,0.0358,106.26,11.0,3.0,Happy,telugu
2yosXZblXRmyAcRIA1xyow,Ey Pilla Pilla,0.83,0.0788,0.23,0.896419318,0.0673,140.03,5.0,4.0,Sad,telugu
0cJBQDqY4zZFJsPxLgIMJa,Dill Kaalaasee,0.76,0.573,0.308,0.710985546,0.0743,104.992,10.0,4.0,Happy,telugu
5fvWkwTjndak9JgCwwMIwc,Manase Thadisela,0.511,0.934,0.112,0.524927419,0.0289,98.006,5.0,4.0,Happy,telugu
6u7agfweIC5PDsQwzXpS7P,Boss Memory Loss,0.816,0.509,0.104,0.72871726,0.0732,105.021,5.0,4.0,Happy,telugu
3bc0lzKTlYf30CfhNRHxFv,Na Na Na,0.701,0.193,0.0717,0.702744045,0.306,84.776,9.0,4.0,Angry,telugu
2Ae40bIvDIIogpu99IjNMx,Friendship,0.722,0.869,0.119,0.752661318,0.033,126.985,1.0,4.0,Surprised,telugu
0tC4gJXNi9OEBySV2y17Wt,Pichaak,0.796,0.883,0.179,0.802079106,0.611,165.929,2.0,4.0,Romantic,telugu
3nzv3XqWS0y5uKPyii6A7E,Naatu Naatu,0.805,0.355,0.253,0.765210876,0.17,99.0,9.0,4.0,Happy,telugu
4AmOde0QjmG9jygwSr1wHJ,Nuvve Nuvve,0.659,0.899,0.112,0.646271033,0.038,115.959,2.0,4.0,Surprised,telugu
5ivGQHD5E6ivA9I5jvupVT,O Pilla Kabooma,0.799,0.883,0.199,0.823588175,0.558,126.837,2.0,4.0,Surprised,telugu
0X8awoLLTuNQyz0N1AYVUJ,Disturb Chestha Ninnu,0.851,0.334,0.0463,0.866762401,0.0483,147.984,2.0,4.0,Sad,telugu
1LgsPo8PyEEnAb33ZEf0n2,Satte Era Satte,0.783,0.112,0.0632,0.796303812,0.0677,130.057,11.0,4.0,Surprised,telugu
3iCyZkfs4LhjfELVwdD3q7,Manasuley Kalisey,0.572,0.0946,0.132,0.756938158,0.185,190.042,5.0,4.0,Romantic,telugu
1Nh7gea2bnOt9i3HQI1JCB,"Massu Maranam - From ""Petta (Telugu)""",0.468,0.415,0.652,0.783005026,0.384,83.787,10.0,4.0,Angry,telugu
3WN6SWPafko5ljcr2xshkI,Petta Theme - Telugu,0.675,0.0158,0.0807,0.836574782,0.0339,133.027,1.0,4.0,Sad,telugu
